Station,Parameter,Date (localtime),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration
Embassy Kathmandu,PM2.5 - Principal,2020-03-27 05:00 PM,2020,3,27,17,30.4,89,Moderate,33.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-03-27 06:00 PM,2020,3,27,18,35.2,100,Moderate,40.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-03-27 07:00 PM,2020,3,27,19,37.1,105,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-03-27 08:00 PM,2020,3,27,20,38.5,108,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-03-27 09:00 PM,2020,3,27,21,39.7,111,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-03-27 10:00 PM,2020,3,27,22,41.3,115,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-03-27 11:00 PM,2020,3,27,23,30.6,90,Moderate,20.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-03-28 12:00 AM,2020,3,28,0,23.3,75,Moderate,16.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-03-28 01:00 AM,2020,3,28,1,23.6,75,Moderate,24.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-03-28 02:00 AM,2020,3,28,2,19.3,66,Moderate,15.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-03-28 03:00 AM,2020,3,28,3,15.6,58,Moderate,12.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-03-28 04:00 AM,2020,3,28,4,14.8,57,Moderate,14.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-03-28 05:00 AM,2020,3,28,5,19.4,66,Moderate,24.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-03-28 06:00 AM,2020,3,28,6,18.2,64,Moderate,17.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-03-28 07:00 AM,2020,3,28,7,17.0,61,Moderate,16.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-03-28 08:00 AM,2020,3,28,8,24.0,76,Moderate,31.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-03-28 09:00 AM,2020,3,28,9,38.0,107,Unhealthy for Sensitive Groups,52.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-03-28 10:00 AM,2020,3,28,10,29.5,88,Moderate,21.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-03-28 11:00 AM,2020,3,28,11,20.7,69,Moderate,12.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-03-28 12:00 PM,2020,3,28,12,14.3,56,Moderate,8.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-03-28 01:00 PM,2020,3,28,13,10.6,44,Good,7.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-03-28 02:00 PM,2020,3,28,14,6.3,26,Good,2.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-03-28 03:00 PM,2020,3,28,15,2.6,11,Good,-1.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-03-28 04:00 PM,2020,3,28,16,3.3,14,Good,4.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-03-28 05:00 PM,2020,3,28,17,6.1,25,Good,9.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-03-28 06:00 PM,2020,3,28,18,11.5,48,Good,17.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-03-28 07:00 PM,2020,3,28,19,15.2,58,Moderate,19.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-03-28 08:00 PM,2020,3,28,20,18.1,64,Moderate,21.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-03-28 09:00 PM,2020,3,28,21,17.5,62,Moderate,17.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-03-28 10:00 PM,2020,3,28,22,16.2,60,Moderate,15.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-03-28 11:00 PM,2020,3,28,23,15.1,57,Moderate,14.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-03-29 12:00 AM,2020,3,29,0,16.0,59,Moderate,17.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-03-29 01:00 AM,2020,3,29,1,18.5,64,Moderate,21.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-03-29 02:00 AM,2020,3,29,2,15.7,59,Moderate,13.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-03-29 03:00 AM,2020,3,29,3,13.8,55,Moderate,12.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-03-29 04:00 AM,2020,3,29,4,14.4,56,Moderate,15.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-03-29 05:00 AM,2020,3,29,5,16.4,60,Moderate,19.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-03-29 06:00 AM,2020,3,29,6,18.4,64,Moderate,21.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-03-29 07:00 AM,2020,3,29,7,23.9,76,Moderate,29.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-03-29 08:00 AM,2020,3,29,8,30.9,91,Moderate,38.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-03-29 09:00 AM,2020,3,29,9,41.4,116,Unhealthy for Sensitive Groups,52.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-03-29 10:00 AM,2020,3,29,10,52.2,142,Unhealthy for Sensitive Groups,63.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-03-29 11:00 AM,2020,3,29,11,49.1,134,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-03-29 12:00 PM,2020,3,29,12,39.0,110,Unhealthy for Sensitive Groups,29.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-03-29 01:00 PM,2020,3,29,13,29.5,88,Moderate,20.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-03-29 02:00 PM,2020,3,29,14,23.2,74,Moderate,17.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-03-29 03:00 PM,2020,3,29,15,19.6,67,Moderate,16.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-03-29 04:00 PM,2020,3,29,16,19.3,66,Moderate,19.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-03-29 05:00 PM,2020,3,29,17,18.6,65,Moderate,18.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-03-29 06:00 PM,2020,3,29,18,23.3,75,Moderate,28.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-03-29 07:00 PM,2020,3,29,19,24.6,77,Moderate,26.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-03-29 08:00 PM,2020,3,29,20,25.3,79,Moderate,26.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-03-29 09:00 PM,2020,3,29,21,27.6,84,Moderate,30.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-03-29 10:00 PM,2020,3,29,22,25.8,80,Moderate,24.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-03-29 11:00 PM,2020,3,29,23,21.6,71,Moderate,17.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-03-30 12:00 AM,2020,3,30,0,20.4,68,Moderate,19.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-03-30 01:00 AM,2020,3,30,1,22.0,72,Moderate,24.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-03-30 02:00 AM,2020,3,30,2,20.6,69,Moderate,19.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-03-30 03:00 AM,2020,3,30,3,20.4,68,Moderate,20.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-03-30 04:00 AM,2020,3,30,4,21.5,71,Moderate,23.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-03-30 05:00 AM,2020,3,30,5,20.8,69,Moderate,20.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-03-30 06:00 AM,2020,3,30,6,22.2,72,Moderate,24.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-03-30 07:00 AM,2020,3,30,7,37.2,105,Unhealthy for Sensitive Groups,52.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-03-30 08:00 AM,2020,3,30,8,57.1,152,Unhealthy,77.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-03-30 09:00 AM,2020,3,30,9,64.5,156,Unhealthy,72.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-03-30 10:00 AM,2020,3,30,10,54.2,147,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-03-30 11:00 AM,2020,3,30,11,46.1,127,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-03-30 12:00 PM,2020,3,30,12,35.0,99,Moderate,24.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-03-30 01:00 PM,2020,3,30,13,24.0,76,Moderate,13.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-03-30 02:00 PM,2020,3,30,14,23.5,75,Moderate,23.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-03-30 03:00 PM,2020,3,30,15,23.7,75,Moderate,24.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-03-30 04:00 PM,2020,3,30,16,25.3,79,Moderate,27.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-03-30 05:00 PM,2020,3,30,17,22.6,73,Moderate,20.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-03-30 06:00 PM,2020,3,30,18,24.3,77,Moderate,26.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-03-30 07:00 PM,2020,3,30,19,26.6,81,Moderate,29.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-03-30 08:00 PM,2020,3,30,20,28.3,85,Moderate,30.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-03-30 09:00 PM,2020,3,30,21,31.6,92,Moderate,35.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-03-30 10:00 PM,2020,3,30,22,35.3,100,Moderate,39.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-03-30 11:00 PM,2020,3,30,23,43.6,121,Unhealthy for Sensitive Groups,52.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-03-31 12:00 AM,2020,3,31,0,42.8,119,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-03-31 01:00 AM,2020,3,31,1,41.4,116,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-03-31 02:00 AM,2020,3,31,2,34.2,97,Moderate,27.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-03-31 03:00 AM,2020,3,31,3,32.1,93,Moderate,30.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-03-31 04:00 AM,2020,3,31,4,45.0,124,Unhealthy for Sensitive Groups,58.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-03-31 05:00 AM,2020,3,31,5,39.0,110,Unhealthy for Sensitive Groups,33.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-03-31 06:00 AM,2020,3,31,6,40.0,112,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-03-31 07:00 AM,2020,3,31,7,45.5,126,Unhealthy for Sensitive Groups,51.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-03-31 08:00 AM,2020,3,31,8,55.2,150,Unhealthy for Sensitive Groups,65.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-03-31 09:00 AM,2020,3,31,9,52.1,142,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-03-31 10:00 AM,2020,3,31,10,56.0,151,Unhealthy,60.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-03-31 11:00 AM,2020,3,31,11,49.5,135,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-03-31 12:00 PM,2020,3,31,12,42.7,119,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-03-31 01:00 PM,2020,3,31,13,33.8,97,Moderate,25.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-03-31 02:00 PM,2020,3,31,14,33.4,96,Moderate,33.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-03-31 03:00 PM,2020,3,31,15,34.7,99,Moderate,36.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-03-31 04:00 PM,2020,3,31,16,31.8,92,Moderate,29.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-03-31 05:00 PM,2020,3,31,17,31.4,92,Moderate,31.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-03-31 06:00 PM,2020,3,31,18,35.2,100,Moderate,39.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-03-31 07:00 PM,2020,3,31,19,44.6,123,Unhealthy for Sensitive Groups,54.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-03-31 08:00 PM,2020,3,31,20,49.8,136,Unhealthy for Sensitive Groups,55.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-03-31 09:00 PM,2020,3,31,21,48.9,134,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-03-31 10:00 PM,2020,3,31,22,47.9,132,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-03-31 11:00 PM,2020,3,31,23,49.4,135,Unhealthy for Sensitive Groups,51.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-04-01 12:00 AM,2020,4,1,0,51.2,140,Unhealthy for Sensitive Groups,53.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-04-01 01:00 AM,2020,4,1,1,52.4,143,Unhealthy for Sensitive Groups,54.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-04-01 02:00 AM,2020,4,1,2,50.3,137,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-04-01 03:00 AM,2020,4,1,3,46.8,129,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-04-01 04:00 AM,2020,4,1,4,48.4,133,Unhealthy for Sensitive Groups,50.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-04-01 05:00 AM,2020,4,1,5,64.1,155,Unhealthy,80.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-04-01 06:00 AM,2020,4,1,6,65.7,156,Unhealthy,69.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-04-01 07:00 AM,2020,4,1,7,67.2,157,Unhealthy,69.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-04-01 08:00 AM,2020,4,1,8,89.4,169,Unhealthy,111.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-04-01 09:00 AM,2020,4,1,9,91.7,170,Unhealthy,94.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-04-01 10:00 AM,2020,4,1,10,78.3,163,Unhealthy,65.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-04-01 11:00 AM,2020,4,1,11,74.6,161,Unhealthy,71.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-04-01 12:00 PM,2020,4,1,12,61.8,154,Unhealthy,49.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-04-01 01:00 PM,2020,4,1,13,37.9,107,Unhealthy for Sensitive Groups,14.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-04-01 02:00 PM,2020,4,1,14,31.9,93,Moderate,26.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-04-01 03:00 PM,2020,4,1,15,27.4,83,Moderate,23.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-04-01 04:00 PM,2020,4,1,16,26.7,82,Moderate,26.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-04-01 05:00 PM,2020,4,1,17,40.8,114,Unhealthy for Sensitive Groups,55.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-04-01 06:00 PM,2020,4,1,18,32.9,95,Moderate,25.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-04-01 07:00 PM,2020,4,1,19,24.9,78,Moderate,17.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-04-01 08:00 PM,2020,4,1,20,23.9,76,Moderate,23.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-04-01 09:00 PM,2020,4,1,21,22.4,73,Moderate,21.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-04-01 10:00 PM,2020,4,1,22,17.2,62,Moderate,12.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-04-01 11:00 PM,2020,4,1,23,15.6,58,Moderate,14.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-04-02 12:00 AM,2020,4,2,0,16.3,60,Moderate,17.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-04-02 01:00 AM,2020,4,2,1,16.1,59,Moderate,16.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-04-02 02:00 AM,2020,4,2,2,15.5,58,Moderate,15.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-04-02 03:00 AM,2020,4,2,3,27.2,83,Moderate,39.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-04-02 04:00 AM,2020,4,2,4,23.6,75,Moderate,20.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-04-02 05:00 AM,2020,4,2,5,22.8,74,Moderate,22.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-04-02 06:00 AM,2020,4,2,6,24.4,77,Moderate,26.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-04-02 07:00 AM,2020,4,2,7,26.7,82,Moderate,29.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-04-02 08:00 AM,2020,4,2,8,39.8,112,Unhealthy for Sensitive Groups,53.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-04-02 09:00 AM,2020,4,2,9,50.4,138,Unhealthy for Sensitive Groups,61.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-04-02 10:00 AM,2020,4,2,10,48.7,134,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-04-02 11:00 AM,2020,4,2,11,42.8,119,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-04-02 12:00 PM,2020,4,2,12,36.9,104,Unhealthy for Sensitive Groups,31.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-04-02 01:00 PM,2020,4,2,13,26.4,81,Moderate,16.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-04-02 02:00 PM,2020,4,2,14,16.7,61,Moderate,7.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-04-02 03:00 PM,2020,4,2,15,12.8,52,Moderate,9.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-04-02 04:00 PM,2020,4,2,16,14.4,56,Moderate,16.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-04-02 05:00 PM,2020,4,2,17,15.7,59,Moderate,17.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-04-02 06:00 PM,2020,4,2,18,17.3,62,Moderate,19.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-04-02 07:00 PM,2020,4,2,19,20.1,68,Moderate,23.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-04-02 08:00 PM,2020,4,2,20,35.0,99,Moderate,50.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-04-02 09:00 PM,2020,4,2,21,33.0,95,Moderate,31.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-04-02 10:00 PM,2020,4,2,22,40.0,112,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-04-02 11:00 PM,2020,4,2,23,38.5,108,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-04-03 12:00 AM,2020,4,3,0,40.2,113,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-04-03 01:00 AM,2020,4,3,1,38.1,107,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-04-03 02:00 AM,2020,4,3,2,34.5,98,Moderate,31.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-04-03 03:00 AM,2020,4,3,3,31.2,91,Moderate,28.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-04-03 04:00 AM,2020,4,3,4,30.6,90,Moderate,30.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-04-03 05:00 AM,2020,4,3,5,31.3,91,Moderate,32.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-04-03 06:00 AM,2020,4,3,6,34.6,98,Moderate,38.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-04-03 07:00 AM,2020,4,3,7,60.8,154,Unhealthy,87.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-04-03 08:00 AM,2020,4,3,8,82.4,165,Unhealthy,104.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-04-03 09:00 AM,2020,4,3,9,83.7,166,Unhealthy,85.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-04-03 10:00 AM,2020,4,3,10,65.8,156,Unhealthy,48.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-04-03 11:00 AM,2020,4,3,11,45.4,125,Unhealthy for Sensitive Groups,25.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-04-03 12:00 PM,2020,4,3,12,34.2,97,Moderate,23.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-04-03 01:00 PM,2020,4,3,13,33.1,95,Moderate,32.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-04-03 02:00 PM,2020,4,3,14,63.5,155,Unhealthy,94.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-04-03 03:00 PM,2020,4,3,15,40.7,114,Unhealthy for Sensitive Groups,18.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-04-03 04:00 PM,2020,4,3,16,32.8,95,Moderate,25.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-04-03 05:00 PM,2020,4,3,17,45.4,125,Unhealthy for Sensitive Groups,58.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-04-03 06:00 PM,2020,4,3,18,42.7,119,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-04-03 07:00 PM,2020,4,3,19,41.8,117,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-04-03 08:00 PM,2020,4,3,20,39.9,112,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-04-03 09:00 PM,2020,4,3,21,43.4,120,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-04-03 10:00 PM,2020,4,3,22,45.7,126,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-04-03 11:00 PM,2020,4,3,23,46.8,129,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-04-04 12:00 AM,2020,4,4,0,44.9,124,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-04-04 01:00 AM,2020,4,4,1,43.4,120,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-04-04 02:00 AM,2020,4,4,2,43.2,120,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-04-04 03:00 AM,2020,4,4,3,40.1,112,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-04-04 04:00 AM,2020,4,4,4,40.0,112,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-04-04 05:00 AM,2020,4,4,5,40.5,113,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-04-04 06:00 AM,2020,4,4,6,39.9,112,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-04-04 07:00 AM,2020,4,4,7,58.2,152,Unhealthy,78.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2020-04-04 08:00 AM,2020,4,4,8,71.6,159,Unhealthy,85.0,UG/M3,1 Hr
