Station,Parameter,Date (localtime),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration
Embassy Kathmandu,PM2.5 - Principal,2019-01-26 12:00 AM,2019,1,26,0,49.9,136,Unhealthy for Sensitive Groups,54.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-26 01:00 AM,2019,1,26,1,53.2,145,Unhealthy for Sensitive Groups,57.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-26 02:00 AM,2019,1,26,2,53.1,144,Unhealthy for Sensitive Groups,53.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-26 03:00 AM,2019,1,26,3,53.5,145,Unhealthy for Sensitive Groups,54.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-26 04:00 AM,2019,1,26,4,50.9,139,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-26 05:00 AM,2019,1,26,5,40.1,112,Unhealthy for Sensitive Groups,29.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-26 06:00 AM,2019,1,26,6,32.9,95,Moderate,26.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-26 07:00 AM,2019,1,26,7,33.4,96,Moderate,34.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-26 08:00 AM,2019,1,26,8,32.2,93,Moderate,31.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-26 09:00 AM,2019,1,26,9,33.6,96,Moderate,35.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-26 10:00 AM,2019,1,26,10,30.3,89,Moderate,27.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-26 11:00 AM,2019,1,26,11,38.1,107,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-26 12:00 PM,2019,1,26,12,37.5,106,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-26 01:00 PM,2019,1,26,13,27.2,83,Moderate,17.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-26 02:00 PM,2019,1,26,14,25.6,79,Moderate,24.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-26 03:00 PM,2019,1,26,15,31.8,92,Moderate,38.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-26 04:00 PM,2019,1,26,16,26.9,82,Moderate,22.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-26 05:00 PM,2019,1,26,17,31.9,93,Moderate,37.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-26 06:00 PM,2019,1,26,18,42.9,119,Unhealthy for Sensitive Groups,54.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-26 07:00 PM,2019,1,26,19,67.9,157,Unhealthy,93.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-26 08:00 PM,2019,1,26,20,82.0,165,Unhealthy,96.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-26 09:00 PM,2019,1,26,21,96.5,172,Unhealthy,111.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-26 10:00 PM,2019,1,26,22,106.2,177,Unhealthy,116.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-26 11:00 PM,2019,1,26,23,110.6,179,Unhealthy,115.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-27 12:00 AM,2019,1,27,0,110.8,180,Unhealthy,111.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-27 01:00 AM,2019,1,27,1,94.4,171,Unhealthy,78.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-27 02:00 AM,2019,1,27,2,90.2,169,Unhealthy,86.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-27 03:00 AM,2019,1,27,3,84.6,166,Unhealthy,79.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-27 04:00 AM,2019,1,27,4,92.8,170,Unhealthy,101.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-27 05:00 AM,2019,1,27,5,91.4,170,Unhealthy,90.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-27 06:00 AM,2019,1,27,6,71.7,159,Unhealthy,52.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-27 07:00 AM,2019,1,27,7,74.8,161,Unhealthy,78.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-27 08:00 AM,2019,1,27,8,79.9,164,Unhealthy,85.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-27 09:00 AM,2019,1,27,9,94.4,171,Unhealthy,109.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-27 10:00 AM,2019,1,27,10,100.7,174,Unhealthy,107.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-27 11:00 AM,2019,1,27,11,94.8,171,Unhealthy,89.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-27 12:00 PM,2019,1,27,12,83.9,166,Unhealthy,73.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-27 01:00 PM,2019,1,27,13,57.4,152,Unhealthy,31.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-27 02:00 PM,2019,1,27,14,47.2,130,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-27 03:00 PM,2019,1,27,15,57.1,152,Unhealthy,67.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-27 04:00 PM,2019,1,27,16,55.5,151,Unhealthy,54.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-27 05:00 PM,2019,1,27,17,60.7,154,Unhealthy,66.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-27 06:00 PM,2019,1,27,18,81.8,165,Unhealthy,103.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-27 07:00 PM,2019,1,27,19,108.4,178,Unhealthy,135.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-27 08:00 PM,2019,1,27,20,150.7,201,Very Unhealthy,193.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-27 09:00 PM,2019,1,27,21,137.3,193,Unhealthy,124.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-27 10:00 PM,2019,1,27,22,170.6,221,Very Unhealthy,204.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-27 11:00 PM,2019,1,27,23,162.8,213,Very Unhealthy,155.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-28 12:00 AM,2019,1,28,0,138.9,194,Unhealthy,115.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-28 01:00 AM,2019,1,28,1,116.4,182,Unhealthy,94.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-28 02:00 AM,2019,1,28,2,102.7,175,Unhealthy,89.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-28 03:00 AM,2019,1,28,3,94.3,171,Unhealthy,86.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-28 04:00 AM,2019,1,28,4,83.6,166,Unhealthy,73.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-28 05:00 AM,2019,1,28,5,76.8,162,Unhealthy,70.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-28 06:00 AM,2019,1,28,6,85.4,166,Unhealthy,94.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-28 07:00 AM,2019,1,28,7,86.7,167,Unhealthy,88.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-28 08:00 AM,2019,1,28,8,105.3,177,Unhealthy,124.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-28 09:00 AM,2019,1,28,9,124.1,186,Unhealthy,143.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-28 10:00 AM,2019,1,28,10,159.0,209,Very Unhealthy,194.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-28 11:00 AM,2019,1,28,11,139.5,194,Unhealthy,120.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-28 12:00 PM,2019,1,28,12,128.7,189,Unhealthy,118.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-28 01:00 PM,2019,1,28,13,86.8,167,Unhealthy,45.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-28 02:00 PM,2019,1,28,14,57.4,152,Unhealthy,28.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-28 03:00 PM,2019,1,28,15,43.7,121,Unhealthy for Sensitive Groups,30.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-28 04:00 PM,2019,1,28,16,32.3,93,Moderate,21.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-28 05:00 PM,2019,1,28,17,31.1,91,Moderate,30.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-28 06:00 PM,2019,1,28,18,34.0,97,Moderate,37.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-28 07:00 PM,2019,1,28,19,43.0,119,Unhealthy for Sensitive Groups,52.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-28 08:00 PM,2019,1,28,20,43.5,121,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-28 09:00 PM,2019,1,28,21,41.7,116,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-28 10:00 PM,2019,1,28,22,38.3,108,Unhealthy for Sensitive Groups,35.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-28 11:00 PM,2019,1,28,23,41.6,116,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-29 12:00 AM,2019,1,29,0,42.8,119,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-29 01:00 AM,2019,1,29,1,44.9,124,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-29 02:00 AM,2019,1,29,2,38.9,109,Unhealthy for Sensitive Groups,33.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-29 03:00 AM,2019,1,29,3,38.9,109,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-29 04:00 AM,2019,1,29,4,42.1,117,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-29 05:00 AM,2019,1,29,5,41.2,115,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-29 06:00 AM,2019,1,29,6,46.7,129,Unhealthy for Sensitive Groups,55.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-29 07:00 AM,2019,1,29,7,60.5,154,Unhealthy,73.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-29 08:00 AM,2019,1,29,8,69.2,158,Unhealthy,78.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-29 09:00 AM,2019,1,29,9,95.6,172,Unhealthy,122.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-29 10:00 AM,2019,1,29,10,114.8,182,Unhealthy,134.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-29 11:00 AM,2019,1,29,11,101.9,175,Unhealthy,89.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-29 12:00 PM,2019,1,29,12,73.4,160,Unhealthy,45.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-29 01:00 PM,2019,1,29,13,62.2,154,Unhealthy,51.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-29 02:00 PM,2019,1,29,14,44.1,122,Unhealthy for Sensitive Groups,26.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-29 03:00 PM,2019,1,29,15,34.0,97,Moderate,24.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-29 04:00 PM,2019,1,29,16,34.0,97,Moderate,34.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-29 05:00 PM,2019,1,29,17,33.5,96,Moderate,33.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-29 06:00 PM,2019,1,29,18,34.2,97,Moderate,35.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-29 07:00 PM,2019,1,29,19,40.6,114,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-29 08:00 PM,2019,1,29,20,44.3,123,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-29 09:00 PM,2019,1,29,21,47.1,130,Unhealthy for Sensitive Groups,50.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-29 10:00 PM,2019,1,29,22,61.0,154,Unhealthy,75.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-29 11:00 PM,2019,1,29,23,73.0,160,Unhealthy,85.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-30 12:00 AM,2019,1,30,0,75.5,161,Unhealthy,78.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-30 01:00 AM,2019,1,30,1,64.7,156,Unhealthy,54.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-30 02:00 AM,2019,1,30,2,61.8,154,Unhealthy,59.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-30 03:00 AM,2019,1,30,3,51.9,141,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-30 04:00 AM,2019,1,30,4,53.4,145,Unhealthy for Sensitive Groups,55.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-30 05:00 AM,2019,1,30,5,52.2,142,Unhealthy for Sensitive Groups,51.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-30 06:00 AM,2019,1,30,6,56.1,151,Unhealthy,60.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-30 07:00 AM,2019,1,30,7,66.0,156,Unhealthy,76.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-30 08:00 AM,2019,1,30,8,85.5,166,Unhealthy,105.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-30 09:00 AM,2019,1,30,9,113.2,181,Unhealthy,141.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-30 10:00 AM,2019,1,30,10,116.6,183,Unhealthy,120.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-30 11:00 AM,2019,1,30,11,100.3,174,Unhealthy,84.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-30 12:00 PM,2019,1,30,12,76.1,162,Unhealthy,52.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-30 01:00 PM,2019,1,30,13,51.0,139,Unhealthy for Sensitive Groups,26.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-30 02:00 PM,2019,1,30,14,41.5,116,Unhealthy for Sensitive Groups,32.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-30 03:00 PM,2019,1,30,15,34.2,97,Moderate,27.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-30 04:00 PM,2019,1,30,16,30.1,89,Moderate,26.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-30 05:00 PM,2019,1,30,17,31.0,91,Moderate,32.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-30 06:00 PM,2019,1,30,18,36.0,102,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-30 07:00 PM,2019,1,30,19,51.0,139,Unhealthy for Sensitive Groups,66.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-30 08:00 PM,2019,1,30,20,72.5,160,Unhealthy,94.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-30 09:00 PM,2019,1,30,21,97.2,173,Unhealthy,122.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-30 10:00 PM,2019,1,30,22,103.1,176,Unhealthy,109.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-30 11:00 PM,2019,1,30,23,95.5,172,Unhealthy,88.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-31 12:00 AM,2019,1,31,0,91.7,170,Unhealthy,88.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-31 01:00 AM,2019,1,31,1,84.8,166,Unhealthy,78.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-31 02:00 AM,2019,1,31,2,70.4,159,Unhealthy,56.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-31 03:00 AM,2019,1,31,3,61.7,154,Unhealthy,53.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-31 04:00 AM,2019,1,31,4,55.3,150,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-31 05:00 AM,2019,1,31,5,55.1,149,Unhealthy for Sensitive Groups,55.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-31 06:00 AM,2019,1,31,6,72.5,160,Unhealthy,90.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-31 07:00 AM,2019,1,31,7,76.3,162,Unhealthy,80.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-31 08:00 AM,2019,1,31,8,93.6,171,Unhealthy,111.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-31 09:00 AM,2019,1,31,9,109.8,179,Unhealthy,126.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-31 10:00 AM,2019,1,31,10,113.4,181,Unhealthy,117.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-31 11:00 AM,2019,1,31,11,89.2,168,Unhealthy,65.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-31 12:00 PM,2019,1,31,12,84.6,166,Unhealthy,80.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-31 01:00 PM,2019,1,31,13,69.2,158,Unhealthy,54.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-31 02:00 PM,2019,1,31,14,68.6,158,Unhealthy,68.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-31 03:00 PM,2019,1,31,15,69.8,158,Unhealthy,71.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-31 04:00 PM,2019,1,31,16,69.4,158,Unhealthy,69.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-31 05:00 PM,2019,1,31,17,67.7,157,Unhealthy,66.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-31 06:00 PM,2019,1,31,18,64.8,156,Unhealthy,62.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-31 07:00 PM,2019,1,31,19,62.9,155,Unhealthy,61.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-31 08:00 PM,2019,1,31,20,68.9,158,Unhealthy,75.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-31 09:00 PM,2019,1,31,21,69.9,158,Unhealthy,71.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-31 10:00 PM,2019,1,31,22,78.1,163,Unhealthy,91.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-01-31 11:00 PM,2019,1,31,23,87.0,167,Unhealthy,97.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-02-01 12:00 AM,2019,2,1,0,83.9,166,Unhealthy,80.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-02-01 01:00 AM,2019,2,1,1,85.2,166,Unhealthy,89.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-02-01 02:00 AM,2019,2,1,2,85.5,166,Unhealthy,86.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-02-01 03:00 AM,2019,2,1,3,83.1,165,Unhealthy,79.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-02-01 04:00 AM,2019,2,1,4,80.8,164,Unhealthy,77.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-02-01 05:00 AM,2019,2,1,5,86.1,167,Unhealthy,95.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-02-01 06:00 AM,2019,2,1,6,97.7,173,Unhealthy,111.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-02-01 07:00 AM,2019,2,1,7,98.3,173,Unhealthy,104.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-02-01 08:00 AM,2019,2,1,8,130.3,190,Unhealthy,159.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-02-01 09:00 AM,2019,2,1,9,139.1,194,Unhealthy,148.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-02-01 10:00 AM,2019,2,1,10,165.5,216,Very Unhealthy,192.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-02-01 11:00 AM,2019,2,1,11,148.3,199,Unhealthy,131.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-02-01 12:00 PM,2019,2,1,12,126.1,187,Unhealthy,104.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-02-01 01:00 PM,2019,2,1,13,99.5,174,Unhealthy,73.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-02-01 02:00 PM,2019,2,1,14,84.7,166,Unhealthy,70.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-02-01 03:00 PM,2019,2,1,15,66.3,157,Unhealthy,48.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-02-01 04:00 PM,2019,2,1,16,59.6,153,Unhealthy,53.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-02-01 05:00 PM,2019,2,1,17,55.8,151,Unhealthy,52.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-02-01 06:00 PM,2019,2,1,18,52.4,143,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-02-01 07:00 PM,2019,2,1,19,57.2,152,Unhealthy,62.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-02-01 08:00 PM,2019,2,1,20,59.5,153,Unhealthy,62.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-02-01 09:00 PM,2019,2,1,21,86.2,167,Unhealthy,113.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-02-01 10:00 PM,2019,2,1,22,104.6,176,Unhealthy,123.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-02-01 11:00 PM,2019,2,1,23,124.8,187,Unhealthy,145.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-02-02 12:00 AM,2019,2,2,0,153.4,204,Very Unhealthy,182.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-02-02 01:00 AM,2019,2,2,1,138.7,194,Unhealthy,124.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-02-02 02:00 AM,2019,2,2,2,111.8,180,Unhealthy,85.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-02-02 03:00 AM,2019,2,2,3,91.4,170,Unhealthy,71.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-02-02 04:00 AM,2019,2,2,4,84.2,166,Unhealthy,77.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-02-02 05:00 AM,2019,2,2,5,75.6,161,Unhealthy,67.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-02-02 06:00 AM,2019,2,2,6,75.8,161,Unhealthy,76.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-02-02 07:00 AM,2019,2,2,7,91.9,170,Unhealthy,108.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-02-02 08:00 AM,2019,2,2,8,112.4,180,Unhealthy,133.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-02-02 09:00 AM,2019,2,2,9,145.7,198,Unhealthy,179.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-02-02 10:00 AM,2019,2,2,10,158.3,209,Very Unhealthy,171.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-02-02 11:00 AM,2019,2,2,11,165.1,215,Very Unhealthy,172.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-02-02 12:00 PM,2019,2,2,12,141.0,195,Unhealthy,117.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-02-02 01:00 PM,2019,2,2,13,111.0,180,Unhealthy,81.0,UG/M3,1 Hr
Embassy Kathmandu,PM2.5 - Principal,2019-02-02 02:00 PM,2019,2,2,14,72.5,160,Unhealthy,34.0,UG/M3,1 Hr
